MVN,Marvin Limited,MARVIN,United Kingdom
TRP,Maryland State Police,TROOPER,United States
MTH,Massachusetts Institute of Technology,RESEARCH,United States
MSY,Massey University School of Aviation,MASSEY,New Zealand
MSW,Master Airways,MASTER AIRWAYS,Serbia
LMJ,Masterjet,MASTERJET,Portugal
MIA,Mauria,MAURIA,Mauritania
MNV,Mauritanienne Aerienne Et Navale,NAVALE,Mauritania
MRF,Mauritanienne Air Fret,MAUR-FRET,Mauritania
MWY,Mauritanienne Airways,MAURITANIENNE,Mauritania
MDE,Mauritanienne De Transport Aerien,MAURI-TRANS,Mauritania
MVR,Maverick Airways,MAV-AIR,United States
MVL,Mavial Magadan Airlines,Mavial,Russia
MAI,Max Avia,MAX AVIA,Kyrgyzstan
MSF,Max Sea Food,MAXESA,El Salvador
MAX,Max-Aviation,MAX AVIATION,Canada
MXL,Maxair,MAXAIR,Sweden
MXU,Maximus Air Cargo,CARGO MAX,United Arab Emirates
MXJ,Maxjet Airways,MAX-JET,United States
MXS,Maxsus-Avia,MAXSUS-AVIA,Uzbekistan
MXP,May Air Xpress,BEECHNUT,United States
MYD,Maya Island Air,MYLAND,Belize
MYI,Mayair,MAYAIR,Mexico
MBS,Mbach Air,MBACHI AIR,Malawi
MCH,McAlpine Helicopters,MACLINE,United Kingdom
MKL,McCall Aviation,MCCALL,United States
DAC,McDonnell Douglas,DACO,United States
MDS,McNeely Charter Services,MID-SOUTH,United States
MEK,Med-Trans of Florida,MED-TRANS,United States
MDM,Medavia Company,MEDAVIA,Malta
MRZ,Medical Air Rescue Services,MARS,Zimbabwe
MCL,Medical Aviation Services,MEDIC,United Kingdom
MDF,Mediterranean Air Freight,MED-FREIGHT,Greece
MEJ,Medjet International,MEDJET,United States
MGK,Mega,MEGLA,Kazakhstan
MEL,Mega Linhas Aéreas,MEGA AIR,Brazil
MKN,Mekong Airlines,MEKONG AIRLINES,Cambodia
MNJ,Menajet,MENAJET,Lebanon
MXX,Merchant Express Aviation,MERCHANT,Nigeria
MEC,Mercury Aircourier Service,MERCAIR,United States
POV,Meridian,AIR POLTAVA,Ukraine
MRD,Meridian Air Cargo,MERIDIAN,United States
MHL,Meridian Airlines,HASSIMAIR,Nigeria
DSL,Meridian Aviation,DIESEL,United Kingdom
MEM,Meridian Limited,MERIDIAN CHERRY,Ukraine
ISS,Meridiana,MERIDIANA,Italy
MEI,Merlin Airways,AVALON,United States
MNA,Merpati Nusantara Airlines,MERPATI,Indonesia
ASH,Mesa Airlines,AIR SHUTTLE,United States
MES,Mesaba Airlines,MESABA,United States
MSQ,Meta Linhas Aéreas,META,Brazil
MET,Meteorological Research Flight,METMAN,United Kingdom
MER,Methow Aviation,METHOW,United States
MEX,Metro Express,EAGLE EXPRESS,United States
MTR,Metroflight,METRO,United States
MTJ,Metrojet,METROJET,Hong Kong
PIX,Metropix UK,METROPIX,United Kingdom
MPS,Metroplis,METRO REGIONAL,Netherlands
MXB,Mex Blue,MEX BLUE,Mexico
MJT,Mex-Jet,MEJETS,Mexico
MXA,Mexicana de Aviación,MEXICANA,Mexico
MXT,México Transportes Aéreos,TRANSMEX,Mexico
HUR,Miami Air Charter,HURRICANE CHARTER,United States
BSK,Miami Air International,BISCAYNE,United States
OWL,Miami Valley Aviation,NIGHT OWL,United States
MPT,Miapet-Avia,MIAPET,Armenia
WIZ,Micromatter Technology Solutions,WIZARD,United Kingdom
NYL,Mid Airlines,NILE,Sudan
MPA,Mid-Pacific Airlines,MID PAC,United States
MJR,Midamerica Jet,MAJOR,United States
MEA,Middle East Airlines,CEDAR JET,Lebanon
MFR,Midline Air Freight,MIDLINE FREIGHT,United States
MIS,Midstate Airlines,MIDSTATE,United States
MDW,Midway Airlines (1993–2003),MIDWAY,United States
MDW,Midway Airlines (1976–1991),MIDWAY,United States
FLA,Midway Express,PALM,United States
FAX,Midwest Air Freighters,FAIRFAX,United States
MEP,Midwest Airlines,MIDEX,United States
NIT,Midwest Aviation,NIGHTTRAIN,United States
MWT,Midwest Aviation Division,MIDWEST,United States
HTE,Midwest Helicopters De Mexico,HELICOPTERSMEXICO,Mexico
MLR,Mihin Lanka,MIHIN LANKA,Sri Lanka
MAB,Millardair,MILLARDAIR,Canada
RJM,Millen Corporation,MILLEN,United Kingdom
MLK,Millennium Air,NIGERJET,Nigeria
DLK,Millennium Airlines,DEKKANLANKA,Sri Lanka
MFS,Miller Flying Services,MILLER TIME,United States
OXO,Million Air,MILL AIR,United States
MIM,Mimino,MIMINO,Russia
OMR,Minair,ORMINE,Central African Republic
EBE,Minebea Technologies,MINEBEA,United States
MAZ,Mines Air Services Zambia,MINES,Zambia
MNL,Miniliner,MINILINER,Italy
MNS,Ministic Air,MINISTIC,Canada
WDG,Ministry of Agriculture, Fisheries and Food,WATCHDOG,United Kingdom
LIR,Minsk Aircraft Overhaul Plant,LISLINE,Belarus
MIC,Mint Airways,MINT AIRWAYS,Spain
MIR,Miramichi Air Service,MIRAMICHI,Canada
MIF,Miras,MIRAS,Kazakhstan
MAF,Mission Aviation Fellowship,MISSI,Indonesia
MSN,Missionair,MISIONAIR,Spain
MRN,Missions Gouvernemtales Francaises,MARIANNE,France
BDG,Mississippi State University,BULLDOG,United States
MVA,Mississippi Valley Airways,VALAIR,United States
MSA,Mistral Air,AIRMERCI,Italy
MBO,Mobil Oil,MOBIL,Canada
MXE,Mocambique Expresso,MOZAMBIQUE EXPRESS,Mozambique
MFZ,Mofaz Air,MOFAZ AIR,Malaysia
MUL,Mokulele Airlines,MUKULELE,United States
MLE,Moldaeroservice,MOLDAERO,Moldova
MDV,Moldavian Airlines,MOLDAVIAN,Moldova
MVG,Moldova,MOLDOVA-STATE,Moldova
RRV,Mombasa Air Safari,SKYROVER,Kenya
MON,Monarch Airlines,MONARCH,United Kingdom
MNH,Monarch Airlines,MONARCH AIR,United States
MFC,Moncton Flying Club,EAST WIND,Canada
MDB,Monde Air Charters,MONDEAIR CARGO,United Kingdom
MTI,Monerrey Air Taxi,MONTERREY AIR,Mexico
MKY,Monky Aerotaxis,MONKY,Mexico
MGX,Montenegro Airlines,MONTENEGRO,Montenegro
MNT,Montserrat Airways,MONTSERRAT,Montserrat
MNY,Mooney Aircraft Corporation,MOONEY FLIGHT,United States
MAL,Morningstar Air Express,MORNINGSTAR,Canada
MSS,Morris Air Service,WASATCH,United States
MRO,Morrison Flying Service,MORRISON,United States
GAI,Moskovia Airlines,GROMOV AIRLINE,Russia
MPI,Mosphil Aero,MOSPHIL,Philippines
MSI,Motor Sich,MOTOR SICH,Ukraine
NZM,Mount Cook Airlines,MOUNTCOOK,New Zealand
MTN,Mountain Air Cargo,MOUNTAIN,United States
MTC,Mountain Air Company,MOUNTAIN LEONE,Sierra Leone
PKP,Mountain Air Express,PIKES PEAK,United States
BRR,Mountain Air Service,MOUNTAIN AIR,United States
MBI,Mountain Bird,MOUNTAIN BIRD,United States
MHA,Mountain High Aviation,MOUNTAIN HIGH,United States
MPC,Mountain Pacific Air,MOUNTAIN PACIFIC,Canada
MTV,Mountain Valley Air Service,MOUNTAIN VALLEY,United States
MOW,Mowhawk Airlines,MOHAWK AIR,United States
CMJ,Mudanjiang General Aviation,MUDANJIANG,China
MTX,Multi Taxi,MULTITAXI,Mexico
WBR,Multi-Aero,WEBER,United States
MNZ,Murmansk Aircompany,MURMAN AIR,Russia
MUA,Murray Air,MURRAY AIR,United States
MMR,Musrata Air Transport,MUSRATA AIR,Libya
MAW,Mustique Airways,MUSTIQUE,Barbados
MYW,My Way Airlines,FRANKY,Italy
MYT,MyTravel Airways,KESTREL,United Kingdom
UBA,Myanma Airways,UNIONAIR,Myanmar
MMA,Myanmar Airways International,MYANMAR,Myanmar
MAV,Minoan Air,MINOAN,Greece
MYA,Myflug,MYFLUG,Iceland
VKG,MyTravel Airways,VIKING,Denmark
AAD,Mann Air Ltd,Ambassador,United Kingdom
SIQ,National Center for Atmospheric Research,SCIENCE QUEST,United States
NEJ,Netjets Business Aviation,NET BUSINESS,China
NHC,Northern Helicopter,NORTHERN,Germany
IBK,Norwegian Air International,NORTRANS,Ireland
DMD,Namdeb Diamond Corporation,DIAMONDJET,Namibia
NIN,Niger Airlines,NIGER AIRLINES,Niger
NUB,Nomad Aviation,VALLETTA,Malta
NJA,New Japan Aviation,SHIN NIHON,Japan
ROW,Nor Aviation,ROTORWING,Norway
NLG,NEL Cargo,NELCARGO,Ivory Coast
NHG,NHT Linhas Aéreas,HELGA,Brazil
WAR,NZ Warbirds Association,WARBIRDS,New Zealand
ANL,Nacoia Lda,AIR NACOIA,Angola
NHZ,Nada Air Service,NADA AIR,Chad
NAH,Nahanni Air Services Ltd,NAHANNI,Canada
NKL,Nakheel Aviation,NAKHEEL,United Arab Emirates
MRE,Namibia Commercial Aviation,MED RESCUE,Namibia
NDF,Namibian Defence Force,NAMIBIAN AIR FORCE,Namibia
CNJ,Nanjing Airlines,NINGHANG,China
ACK,Nantucket Airlines,ACK AIR,United States
NYA,Nanyah Aviation,NANYAH,Israel
NAP,Napier Air Service Inc,NAPIER,United States
NCM,Nas Air,AIR BANE,Angola
NAS,Nasair,NASAIRWAYS,Eritrea
NJC,Nashville Jet Charters,NASHVILLE JET,United States
NCO,Natalco Air Lines,NATALCO,São Tomé and Príncipe
NTK,National Air Traffic Controllers Association,NATCA,United States
NSR,National Air Charter,NASAIR,Indonesia
RFI,National Air Traffic Services,SHERLOCK,United Kingdom
NAN,National Airlines,NATION AIR,United States
ROK,National Airlines,RED ROCK,United States
NAL,National Airlines,NATIONAL,United States
NCR,National Air Cargo dba National Airlines,NATIONAL CARGO,United States
KUS,National Airlines,KUSWAG,South Africa
LFI,National Airways Corporation,AEROMED,South Africa
TNC,National Aviation Consultants,NATCOM,Canada
NXT,National Express,NATIONAL FREIGHT,United States
GRD,National Grid plc,GRID,United Kingdom
JTE,National Jet Express,JETEX,Australia
AND,National Jet Service,AIR INDIANA,United States
NJS,National Jet Systems,NATIONAL JET,Australia
NAA,National Oceanic and Atmospheric Administration,NOAA,United States
NOL,National Overseas Airlines Company,NAT AIRLINE,Egypt
NLS,Nationale Luchtvaartschool,PANDER,Netherlands
NAE,Nations Air Express Inc,NATIONS EXPRESS,United States
NTW,Nationwide Airlines,NATIONWIDE,South Africa
NWZ,Nationwide Airlines (Zambia),ZAMNAT,Zambia
EVM,Natural Environment Research Council,SCIENCE,United Kingdom
NRR,Natureair,NATUREAIR,Costa Rica
NRK,Naturelink Charter,NATURELINK,South Africa
NVC,NAV CANADA,NAV CAN,Canada
NAV,Nav Flight Planning,NAV DISPATCH,Czech Republic
NAY,Navegación Servicios Aéreos Canarios S.A.,NAYSA,Spain
IRI,Navid,NAVID,Iran
NVM,Naviera Mexicana,NAVIERA,Mexico
NVL,Navigator Airlines,NAVLINES,Armenia
NEB,State of Nebraska,NEBRASKA,United States
NEC,Necon Air,NECON AIR,Nepal
NCG,Nederlandse Kustwacht,NETHERLANDS COASTGUARD,Netherlands
NFT,Nefteyugansk Aviation Division,NEFTEAVIA,Russia
NLA,Neiltown Air,NEILTOWN AIR,Canada
NLC,Nelair Charters,NELAIR,South Africa
CGE,Nelson Aviation College,COLLEGE,New Zealand
RNA,Nepal Airlines,ROYAL NEPAL,Nepal
NOS,Neos,MOONFLOWER,Italy
TOX,Neosiam Airways,SKY KINGDOM,Thailand
NSL,Neric,NERICAIR,United Kingdom
EJA,NetJets,EXECJET,United States
NET,Network Aviation Services,NETWORK,Nigeria
NEZ,New England Air Express,ENGAIR,United States
NEA,New England Airlines,NEW ENGLAND,United States
NHT,New Heights 291,NEWHEIGHTS,South Africa
NWD,New World Jet Corporation,NEW WORLD,United States
NYH,New York Helicopter,NEW YORK,United States
GRY,New York State Police,GRAY RIDER,United States
KRC,Royal New Zealand Air Force,KIWI RESCUE,New Zealand
HVA,Newair,HAVEN-AIR,United States
NLT,Newfoundland Labrador Air Transport,NALAIR,Canada
NTJ,NextJet,NEXTJET,Sweden
NXF,Nextflight Aviation,NEXTFLIGHT,United States
NXS,Nexus Aviation,NEXUS AVIATION,Nigeria
NIS,Nicaragüense de Aviación,NICA,Nicaragua
NCN,Nicon Airways,NICON AIRWAYS,Nigeria
NGA,Nigeria Airways,NIGERIA,Nigeria
NGR,Nigerian Air Force,NIGERIAN AIRFORCE,Nigeria
NGX,Nigerian Global,AIR GLOBAL,Nigeria
EXT,Night Express,EXECUTIVE,Germany
NLY,Niki,FLYNIKI,Austria
NKV,Nikolaev-Air,AIR NIKOLAEV,Ukraine
NSA,Nile Safaris Aviation,NILE SAFARIS,Sudan
NLW,Nile Wings Aviation Services,NILE WINGS,Sudan
NBS,Nimbus Aviation,NIMBUS,United Kingdom
NCA,Nippon Cargo Airlines,NIPPON CARGO,Japan
NVK,Nizhnevartovskavia,VARTOSKAVIA,Russia
NOH,No. 32 (The Royal) Squadron,NORTHOLT,United Kingdom
AKG,No. 84 Squadron RAF,GRIFTER,United Kingdom
NBL,Nobil Air,NOBIL AIR,Moldova
NOK,Nok Air,NOK AIR,Thailand
NRL,Nolinor Aviation,NOLINOR,Canada
NMD,Nomad Aviation,NOMAD AIR,Namibia
NEF,Nord-Flyg,NORDEX,Sweden
NES,Nordeste Linhas Aéreas Regionais,NORDESTE,Brazil
NRD,Nordic Regional,NORTH RIDER,Sweden
NWS,Nordwind Airlines,NORDLAND,Russia
NRT,Norestair,NORESTAIR,Spain
NCF,Norfolk County Flight College,COUNTY,United Kingdom
FNA,Norlandair,NORLAND,Iceland
NOA,Norontair,NORONTAIR,Canada
HMF,Norrlandsflyg,LIFEGUARD SWEDEN,Sweden
NRX,Norse Air Charter,NORSE AIR,South Africa
NIR,Norsk Flytjeneste,NORSEMAN,Norway
NOR,Norsk Helikopter,NORSKE,Norway
DOC,Norsk Luftambulanse,HELIDOC,Norway
RTV,Nortavia,TIC-TAC,Portugal
NAI,North Adria Aviation,NORTH-ADRIA,Croatia
NAO,North American Airlines,NORTH AMERICAN,United States
HMR,North American Charters,HAMMER,Canada
NAJ,North American Jet Charter Group,JET GROUP,United States
NAT,North Atlantic Air Inc,MASS AIR,United States
NFC,North Atlantic Cargo,NORTH ATLANTIC,Norway
NBN,North British Airlines,TEESAIR,United Kingdom
NCB,North Caribou Flying Service Ltd,NORTH CARIBOU,Canada
NCC,North Coast Air Services Ltd,NORTH COAST,Canada
NFA,North Flying,NORTH FLYING,Denmark
NRC,North Sea Airways,NORTH SEA,Netherlands
SBX,North Star Air Cargo,SKY BOX,United States
NRV,North Vancouver Airlines,NORVAN,Canada
NWW,North West Airlines,HALANT,Australia
PTO,North West Geomatics,PHOTO,Canada
NEN,North-East Airlines,NORTHEAST SWAN,Nigeria
VBG,North-West Air Transport Company - Vyborg,VYBORG AIR,Russia
NWL,North-Wright Airways,NORTHWRIGHT,Canada
NLL,Northafrican Air Transport,NORTHAFRICAN AIR,Libya
NFL,Northaire Freight Lines,GREAT LAKES,United States
NSF,Northamptonshire School of Flying,NORTON,United Kingdom
NCE,Northcoast Executive Airlines,TOP HAT,United States
NEE,Northeast Airlines,NORTHEAST,United States
NPX,Northeast Aviation,NORTHEAST EXPRESS,United States
NAC,Northern Air Cargo,YUKON,United States
BYC,Northern Airlines Sanya,BEIYA,China
NDA,Northern Airways,NORTHERN DAKOTA,United States
CMU,Northern Aviation Service,LANNA AIR,Thailand
NEX,Northern Executive Aviation,NEATAX,United Kingdom
NIC,Northern Illinois Commuter,ILLINOIS COMMUTER,United States
NTX,Northern Jet Management,NORTAX,United States
NTA,Northern Thunderbird Air,THUNDERBIRD,Canada
KOE,Northland Aviation,KOKEE,United States
NSS,Northstar Aviation,NORTHSTAR,United States
NHL,Northumbria Helicopters,NORTHUMBRIA,United Kingdom
NAL,Northway Aviation Ltd,NORTHWAY,Canada
NWA,Northwest Airlines,NORTHWEST,United States
NWT,Northwest Territorial Airways,TERRITORIAL,Canada
PLR,Northwestern Air,POLARIS,Canada
NWN,Northwinds Northern,NORTHWINDS,Canada
NAM,Nortland Air Manitoba,MANITOBA,Canada
NAX,Norwegian Air Shuttle,NOR SHUTTLE,Norway
NLH,Norwegian Long Haul,NORSTAR,Norway
TFN,Norwegian Aviation College,SPIRIT,Norway
LBT,Nouvel Air Tunisie,NOUVELAIR,Tunisia
NOV,Nova Airline,NOVANILE,Sudan
PTR,Nova Scotia Department of Lands and Forests,PATROL,Canada
NVR,Novair,NAVIGATOR,Sweden
NVQ,Novo Air,NOVO AIR,Bangladesh
NVG,Novogorod Air Enterprise,SADKO AVIA,Russia
NSP,Novosibirsk Aircraft Repairing Plant,NARPAIR,Russia
NBE,Novosibirsk Aviaenterprise,NAKAIR,Russia
NPO,Novosibirsk Aviation Production Association,NOVSIB,Russia
NOY,Noy Aviation,NOY AVIATION,Israel
ACQ,Nuevo Continente,AERO CONTINENTE,Peru
NHR,Nuevo Horizonte Internacional,NUEVO HORIZONTE,Mexico
NUN,Nunasi-Central Airlines,NUNASI,Canada
NIN,Nurman Avia Indopura,NURVINDO,Indonesia
NYS,Nyasa Express,NYASA,Malawi
FET,Old Dominion Freight Lines,FREIGHT LINE,United States
OCN,O Air,O-BIRD,France
OCM,O'Connor Airlines,OCONNOR,Australia
DRL,Omni Air Transport,DRILLER,United States
OWE,Owenair,OWENAIR,South Africa
JPA,OSACOM,J-PAT,United States
OHK,Oasis Hong Kong Airlines,OASIS,Hong Kong
BCN,Ocean Air,BLUE OCEAN,Mauritania
VCX,Ocean Airlines,OCEANCARGO,Italy
OCS,Ocean Sky (UK),OCEANSKY,United Kingdom
TUK,Ocean Wings Commuter Service,TUCKERNUCK,United States
ONE,Oceanair,OCEANAIR,Brazil
ODS,Odessa Airlines,ODESSA AIR,Ukraine
ODY,Odyssey International,ODYSSEY,Canada
FOC,Office Federal De'Aviation Civile,FOCA,Switzerland
OKJ,Okada Airlines,OKADA AIR,Nigeria
OKP,Okapi Airways,OKAPI,Democratic Republic of Congo
OKA,Okay Airways,OKAYJET,China
OKL,Oklahoma Department of Public Safety,OKLAHOMA,United States
OLX,Olimex Aerotaxi,OLIMEX,Czech Republic
KVK,Olimp Air,PONTA,Kazakhstan
OAL,Olympic Air,OLYMPIC,Greece
OLY,Olympic Aviation,OLAVIA,Greece
OMA,Oman Air,OMAN AIR,Oman
ORF,Oman Royal Flight,OMAN,Oman
OAV,Omni - Aviacao e Tecnologia,OMNI,Portugal
OAE,Omni Air International,OMNI-EXPRESS,United States
OMF,Omniflys,OMNIFLYS,Mexico
OMS,Omskavia Airline,OMSK,Russia
ORL,On Air Limited,ON AIR,Canada
OTG,One Two Go Airlines,THAI EXPRESS,Thailand
OTM,Onetime Airlines Zambia,ZEDTIME,Zambia
MED,Ontario Ministry of Health,MEDICAL,Canada
OHY,Onur Air,ONUR AIR,Turkey
BOS,OpenSkies,MISTRAL,United Kingdom
ORR,Operadora Turistica Aurora,TURISTICA AURORA,Mexico
OLE,Operadora de Lineas Ejecutivas,OPERADORA,Mexico
OTP,Operadora de Transportes Aéreos,OPERADORA AEREO,Mexico
OPV,Operadora de Veulos Ejectutivos,OPERADORA DE VUELOS,Mexico
LLO,Operation Enduring Freedom,APOLLO,Canada
ORD,Orange Air Services,ORANGE SERVICES,Sierra Leone
ORJ,Orange Air Sierra Leone,ORANGE SIERRA,Sierra Leone
ORE,Orange Aviation,ORANGE AVIATION,Israel
ORX,Orbit Express Airlines,OREX,Turkey
ORK,Orca Air,ORCA TAXI,Egypt
BUE,Orebro Aviation,BLUELIGHT,Sweden
ORM,Orel State Air Enterprise,ORPRISE,Russia
ORB,Orenburg Airlines,ORENBURG,Russia
OTA,Organizacion De Transportes Aéreos,ORGANIZACION,Mexico
OML,Organizacoes Mambra,MAMBRA,Angola
OVV,Orient Air,ORIENTSYR,Syrian Arab Republic
OTR,Orient Airlines,ORIENTROC,Sudan
ORN,Orient Airways,ORIENT LINER,Pakistan
OEA,Orient Thai Airlines,ORIENT THAI,Thailand
NGK,Oriental Air Bridge,ORIENTAL BRIDGE,Japan
OAC,Oriental Airlines,ORIENTAL AIR,Nigeria
OGN,Origin Pacific Airways,ORIGIN,New Zealand
OED,Orion Air Charter,ORION CHARTER,South Africa
OIX,Orion-x,ORIONIX,Russia
KOV,Orlan-2000,ORLAN,Kazakhstan
RNG,Orange Aircraft Leasing,ORANGE,Netherlands
OAD,Orscom Tourist Installations Company,ORSCOM,Egypt
OSH,Osh Avia,OSH AVIA,Kyrgyzstan
OCO,Ostend Air College,AIR COLLEGE,Belgium
OLT,OLT Express Germany,OLTRA,Germany
FNL,Oulun Tilauslento,FINN FLIGHT,Finland
RON,Our Airline,OUR AIRLINE,Nauru
OOT,Out Of The Blue Air Safaris,OOTBAS,South Africa
OLA,Overland Airways,OVERLAND,Nigeria
OXE,Oxaero,OXOE,United Kingdom
WDK,Oxford Air Services,WOODSTOCK,United Kingdom
OZR,Ozark Air Lines,OZARK,United States
OZJ,OzJet,AUSJET,Australia
OAL,Olympic Airlines,OLYMPIC,Greece
AAN,Oasis International Airlines,OASIS,Spain
BPH,Phoenix Helicopter Academy,BLACK PHOENIX,United Kingdom
PFY,Pel-Air Aviation,PELFLIGHT,Australia
PXR,Pixair Survey,PIXAIR,France
PNC,Prince Aviation,PRINCE,Serbia
PMI,Primero Transportes Aereos,AEROEPRIM,Mexico
KTL,P & P Floss Pick Manufacturers,KNOTTSBERRY,South Africa
PCR,PAC Air,PACAIR,United States
PNR,PAN Air,SKYJET,Spain
PBA,PB Air,PEEBEE AIR,Thailand
PDQ,PDQ Air Charter,DISPATCH,United States
PDG,PLM Dollar Group,OSPREY,United Kingdom
PUA,PLUNA,PLUNA,Uruguay
PMT,PMTair,MULTITRADE,Cambodia
PRP,PRT Aviation,PRONTO,Spain
JIA,PSA Airlines,BLUE STREAK,United States
KST,PTL Luftfahrtunternehmen,KING STAR,Germany
WIS,Paccair,WISCAIR,United States
PCE,Pace Airlines,PACE,United States
PAB,Pacific Air Boats,AIR BOATS,Canada
PRC,Pacific Air Charter,PACIFIC CHARTER,United States
PAQ,Pacific Air Express,SOLPAC,Solomon Islands
PXP,Pacific Air Transport,PAK EXPRESS,United States
PIC,Pacific Airlines,PACIFIC AIRLINES,Vietnam
PAK,Pacific Alaska Airlines,PACIFIC ALASKA,United States
PCV,Pacific Aviation (Australia),PACAV,Australia
PBN,Pacific Blue,BLUEBIRD,New Zealand
PQA,Pacific Coast Airlines,SAGE BRUSH,United States
PCO,Pacific Coastal Airlines,PASCO,Canada
PEC,Pacific East Asia Cargo Airlines,PAC-EAST CARGO,Philippines
PFA,Pacific Flight Services,PACIFIC SING,Singapore
PIN,Pacific International Airlines,ROAD RUNNERS,United States
PSA,Pacific Island Aviation,PACIFIC ISLE,United States
PCJ,Pacific Jet,PACIFIC JET,United States
PPM,Pacific Pearl Airways,PACIFIC PEARL,Philippines
PAR,Pacific Rim Airways,PACRIM,Australia
NMI,Pacific Wings,TSUNAMI,United States
PFR,Pacificair Airlines,PACIFIC WEST,United States
RCY,Package Express,RACE CITY,United States
PAE,Paisajes Españoles,PAISAJES,Spain
PKW,Pak West Airlines,PLATINUM WEST,United States
PIA,Pakistan International Airlines,PAKISTAN,Pakistan
PKR,Pakker Avio,PAKKER AVIO,Estonia
LPA,Pal Aerolíneas,LINEASPAL,Mexico
PPC,Palau Asia Pacific Airlines,PALAU ASIAPAC,Palau
PTP,Palau Trans Pacific Airlines,TRANS PACIFIC,Palau
PNW,Palestinian Airlines,PALESTINIAN,Egypt
JSP,Palmer Aviation,PALMER,United Kingdom
PIR,Pamir Airways,PAMIR,Afghanistan
PFN,Pan African Air Services,PANAFRICAN,Sierra Leone
PAX,Pan Air,PANNEX,United States
PAA,Pan American World Airways,CLIPPER,United States
PHT,Pan Havacilik Ve Ticaret,PANANK,Turkey
PMA,Pan Malaysian Air Transport,PAN MALAYSIA,Malaysia
PNC,Pan-Air,PANAIRSA,Mexico
PNF,Panafrican Airways,PANWAYS,Ivory Coast
PGI,Panagra Airways,PANAGRA,United States
PEI,Panamedia,PANAMEDIA,Spain
PNH,Panh,KUBAN LIK,Russia
PHU,Pannon Air Service,PANNON,Hungary
PNM,Panorama,PANORAMA,Spain
PAH,Panorama Air Tour,LANI,United States
AFD,Panorama Flight Service,AIRFED,United States
PTN,Pantanal Linhas Aéreas,PANTANAL,Brazil
HMP,Papair Terminal,PAPAIR TERMINAL,Haiti
PAI,Paradise Airways,SEA RAY,United States
PDI,Paradise Island Airways,PARADISE ISLAND,United States
PGX,Paragon Air Express,PARAGON EXPRESS,United States
PRR,Paramount Airlines,PARAMOUNT,Sierra Leone
PMW,Paramount Airways,PARAWAY,India
APE,Parcel Express,AIR PARCEL,United States
IRE,Pariz Air,PARIZAIR,Iran
PRA,Pars Aviation Service,PARSAVIA,Iran
PST,Parsa,TURISMO REGIONAL,Panama
PSC,Pascan Aviation,PASCAN,Canada
PTB,Passaredo Transportes Aéreos,PASSAREDO,Brazil
PTC,Patria Cargas Aéreas,PATRIA,Argentina
BYT,Patriot Aviation Limited,BYTE,United Kingdom
ETL,Patterson Aviation Company,ENTEL,United States
PHE,Pawan Hans,PAWAN HANS,India
IRP,Payam Air,PAYAMAIR,Iran
KGC,Peach Air,GOLDCREST,United Kingdom
PRL,Pearl Air,PEARL LINE,Pakistan
PBY,Pearl Air Services,PEARL SERVICES,Uganda
HPA,Pearl Airways,PEARL AIRWAYS,Haiti
PVU,Peau Vava?u,PEAU,Tonga
PXA,Pecotox Air,PECOTOX,Moldova
PGT,Pegasus Airlines,SUNTURK,Turkey
PEV,People's Viennaline,PEOPLES,Switzerland
HAK,Pegasus Helicopters,HELIFALCON,Norway
PDF,Pelican Air Services,PELICAN AIRWAYS,South Africa
PEX,Pelican Express,PELICAN EXPRESS,United States
PAS,Pelita Air Service,PELITA,Indonesia
PEM,Pem-Air,PEM-AIR,Canada
PDY,Pen-Avia,PENDLEY,United Kingdom
PEN,Peninsula Airways,PENINSULA,United States
PNE,Peninter Aérea,PENINTER,Mexico
PCA,Penya De L'Aire,PENA DEL AIRE,Spain
CVT,Peran,CVETA,Kazakhstan
PCC,Perforadora Central,PERFORADORA CENTRAL,Mexico
PAG,Perimeter Aviation,PERIMETER,Canada
PGP,Perm Airlines,PERM AIR,Russia
PPQ,Personas Y Pasquetes Por Air,PERSONSPAQ,Mexico
PEO,Petro Air,PETRO AIR,Libya
PMX,Petroleos Mexicanos,PEMEX,Mexico
PHM,Petroleum Helicopters,PETROLEUM,United States
PHC,Petroleum Helicopters de Colombia,HELICOPTERS,Colombia
PTK,Petropavlovsk-Kamchatsk Air Enterprise,PETROKAM,Russia
PTY,Petty Transport,PETTY,United States
PHV,Phenix Aviation,NEW BIRD,France
PMY,Phetchabun Airline,PHETCHABUN AIR,Thailand
PAL,Philippine Airlines,PHILIPPINE,Philippines
PHI,Philips Aviation Services,PHILAIR,Netherlands
BCH,Phillips Air,BEACHBALL,United States
PDD,Phillips Alaska,PADA,United States
PHL,Phillips Michigan City Flying Service,PHILLIPS,United States
PHB,Phoebus Apollo Aviation,PHOEBUS,South Africa
KZM,Phoebus Apolloa Zambia,CARZAM,Zambia
PHA,Phoenix Air Group,GRAY BIRD,United States
PHN,Phoenix Air Lines,PHOENIX BRASIL,Brazil
PAM,Phoenix Air,PHOENIX,Germany
PPG,Phoenix Air Transport,PAPAGO,United States
WDY,Phoenix Airline Services,WINDYCITY,United States
PHY,Phoenix Avia,PHOENIX ARMENIA,Armenia
PHG,Phoenix Aviation,PHOENIX GROUP,Kyrgyzstan
VAP,Phuket Air,PHUKET AIR,Thailand
PDT,Piedmont Airlines (1948-1989),PIEDMONT,United States
PCH,Pilatus Flugzeugwerke,PILATUS WINGS,Switzerland
